profileNum,ageEstimate,companyName,connectionsCount,country,endDate,followable,followersCount,genderEstimate,hasPicture,isPremium,posLocation,posTitle,startDate,posDuration
30364.0,32.0,Hunt & Hunt Lawyers,239.0,au,2015-06-01,1.0,240.0,female,AAEAAQAAAAAAAAsKAAAAJDhiYjUxOTE0LTFmMWEtNDUwZi1iZTJiLTZiOWI3ZWQxYjNmOA.jpg,0.0,"Melbourne Area, Australia",Associate,2014-07-01,11.006386168093801
30365.0,32.0,Hunt & Hunt Lawyers,239.0,au,2014-06-01,1.0,240.0,female,AAEAAQAAAAAAAAsKAAAAJDhiYjUxOTE0LTFmMWEtNDUwZi1iZTJiLTZiOWI3ZWQxYjNmOA.jpg,0.0,"Melbourne, Australia",Lawyer,2012-12-01,17.971621593872563
30388.0,49.0,Accenture,500.0,au,2015-07-01,1.0,677.0,male,AAEAAQAAAAAAAAS3AAAAJDg5YzFhNDc2LTdhYzMtNDk1ZS05OWJmLWVlYTRjZjdjOWFlYg.jpg,0.0,"Denver, Colorado; Sydney, NSW Australia",Head of ANZ SCM Consulting Practice - Accenture Strategy,2007-02-01,100.93020390562434
30389.0,49.0,Samsung,500.0,au,2007-02-01,1.0,677.0,male,AAEAAQAAAAAAAAS3AAAAJDg5YzFhNDc2LTdhYzMtNDk1ZS05OWJmLWVlYTRjZjdjOWFlYg.jpg,0.0,"Seoul, South Korea",Consulting Senior Manager,2003-06-01,44.058399556459065
30391.0,49.0,Covad Communications,500.0,au,2000-10-01,1.0,677.0,male,AAEAAQAAAAAAAAS3AAAAJDg5YzFhNDc2LTdhYzMtNDk1ZS05OWJmLWVlYTRjZjdjOWFlYg.jpg,0.0,"Santa Clara, California",Process Design Manager,2000-03-01,7.030945193946487
30392.0,49.0,KPMG,500.0,au,2000-03-01,1.0,677.0,male,AAEAAQAAAAAAAAS3AAAAJDg5YzFhNDc2LTdhYzMtNDk1ZS05OWJmLWVlYTRjZjdjOWFlYg.jpg,0.0,"Denver, Colorado",Senior Consultant - KPMG Consulting,1999-03-01,12.024887574693526
30412.0,64.0,CSIRO,500.0,au,2017-07-01,1.0,731.0,male,ArwY-3cxrWM3rdAJ5_HFvhicIaKTneE3L2jx-FITRp4.jpg,0.0,Waite Campus,CSIRO Fellow,1991-07-01,312.02283414443826
30442.0,28.0,MLA Holdings Pty Ltd,208.0,au,2016-01-01,1.0,208.0,male,CyC6_PTP7OpI1fSg_AypZNk_e1NxSXaJHUa6SRHEibI.jpg,0.0,Sydney,Marketing & Communictions Officer,2014-04-01,21.027125813671738
30445.0,41.0,"Susquehanna International Group, LLP (SIG)",500.0,au,2004-12-01,1.0,925.0,male,YqcR7OK8yxkFhfGVo7-gWE8khpdWurcjLj9Q5cxgOO0.jpg,0.0,"Sydney, Australia",Equity Derivatives Operations,2003-01-01,22.998418858703463
30446.0,41.0,Morgan Stanley,500.0,au,2002-12-01,1.0,925.0,male,YqcR7OK8yxkFhfGVo7-gWE8khpdWurcjLj9Q5cxgOO0.jpg,0.0,London,Equity Derivatives,2000-01-01,34.99045154931313
30451.0,37.0,FGB Natural Products Pty. Ltd.,472.0,au,2010-02-01,1.0,471.0,male,ReQss1YoN7SLMl45u2jOQ2evg1Dr66XGF52zLVaPXds.jpg,0.0,"Melbourne, Australia",QA/QC Manager,2008-06-01,20.041479291155877
30452.0,37.0,FGB Natural Products Pty. Ltd.,472.0,au,2009-01-01,1.0,471.0,male,ReQss1YoN7SLMl45u2jOQ2evg1Dr66XGF52zLVaPXds.jpg,0.0,"Melbourne, Australia",Assistant Technical Manager,2007-07-01,18.070186246124152
30455.0,36.0,ICT Group - AU,453.0,au,2017-02-01,1.0,452.0,male,MpjXTpuR_S2iNnEvfts4Wa3Cn16Rl_Iudcd3f2iI4MY.jpg,0.0,"Sydney, Australia",Sr Voice and Network Engineer,2015-01-01,25.035421671902913
30457.0,36.0,TeleCard Limited,453.0,au,2008-04-01,1.0,452.0,male,MpjXTpuR_S2iNnEvfts4Wa3Cn16Rl_Iudcd3f2iI4MY.jpg,0.0,Karachi Pakistan,OMCS-Engineer,2006-09-01,18.990123000472288
30460.0,31.0,Avila College,292.0,au,2015-12-01,1.0,296.0,female,_Pob_UmMIXd6V2omXWrgih-OQxG3w1jyTS6dx75YkDc.jpg,0.0,Avila College,Teacher,2011-01-01,58.97451693053245
30475.0,54.0,University of Sydney,500.0,au,2014-12-01,1.0,2299.0,female,hjS4cCPlLRrQKedjjj8NKDehuxbQmRFIz4jnH2Y9L6o.jpg,1.0,Sydney,Associate Faculty,2013-07-01,17.018829955440562
30476.0,54.0,Curtin University,500.0,au,2014-09-01,1.0,2299.0,female,hjS4cCPlLRrQKedjjj8NKDehuxbQmRFIz4jnH2Y9L6o.jpg,1.0,"Perth, Australia",Adjunct Faculty,2012-01-01,32.000657097681675
30478.0,54.0,Warringah Council,500.0,au,2012-10-01,1.0,2299.0,female,hjS4cCPlLRrQKedjjj8NKDehuxbQmRFIz4jnH2Y9L6o.jpg,1.0,"Dee Why, Australia",Councillor,2008-10-01,48.000985646522516
30481.0,54.0,University of Wollongong,500.0,au,2004-12-01,1.0,2299.0,female,hjS4cCPlLRrQKedjjj8NKDehuxbQmRFIz4jnH2Y9L6o.jpg,1.0,"Wollongong, Australia",Lecturer,2000-01-01,59.00737181461631
30482.0,54.0,University of Wollongong,500.0,au,2000-12-01,1.0,2299.0,female,hjS4cCPlLRrQKedjjj8NKDehuxbQmRFIz4jnH2Y9L6o.jpg,1.0,"Wollongong, Australia",Senior Research Fellow,1997-01-01,46.98248423992279
30484.0,54.0,Hiroshima University,500.0,au,1996-07-01,1.0,2299.0,female,hjS4cCPlLRrQKedjjj8NKDehuxbQmRFIz4jnH2Y9L6o.jpg,1.0,"Hiroshima, Japan",Visiting Researcher,1995-07-01,12.024887574693526
30496.0,24.0,Commonwealth Bank,500.0,au,2014-03-01,1.0,2858.0,male,p_3_000_0b3_20b_22f19f2.jpg,0.0,"Sydney, Australia","Executive Manager, Advice Support - Commonwealth Financial Planning",2012-10-01,16.95312018727284
30502.0,41.0,Azure Consulting Australia,500.0,au,2015-09-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"Perth, Australia",Consultant,2014-08-01,13.010534097209389
30503.0,41.0,Curtin University,500.0,au,2014-05-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"Perth, Australia",MBA/MSc in Energy and Mineral Economics,2012-08-01,20.961416045504013
30505.0,41.0,Frost & Sullivan,500.0,au,2011-02-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"São Paulo Area, Brazil","Latin America Chemicals, Materials & Foods and Automotive & Transportation Program Manager",2010-10-01,4.041150742315037
30506.0,41.0,Frost & Sullivan,500.0,au,2010-08-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"São Paulo Area, Brazil",Senior Consultant,2010-02-01,5.946734019179039
30508.0,41.0,Oxiteno,500.0,au,2008-08-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"São Paulo Area, Brazil",Product Coordinator,2007-11-01,9.002238238978213
30509.0,41.0,Oxiteno,500.0,au,2007-10-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"São Paulo Area, Brazil",Technical Salesman,2007-01-01,8.969383354894351
30511.0,41.0,Oxiteno,500.0,au,2004-06-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"São Paulo Area, Brazil",Business Development Analyst,2003-04-01,14.029035503809114
30512.0,41.0,Oxiteno,500.0,au,2003-04-01,1.0,1560.0,male,LtnEmlmO6ZaRtKRS6C7a8jw6wOr47drXQtYe2RFoOIg.jpg,0.0,"São Paulo Area, Brazil",Trainee,2002-01-01,14.948972258157252
30515.0,47.0,Lendlease,500.0,au,2014-06-01,1.0,1742.0,male,iHnu7IJKluqarpVRFMCNVQqYLwYCSTKxHH255etHtDI.jpg,0.0,"Melbourne Area, Australia",Rail Manager -East,2010-07-01,47.01533912400665
30517.0,47.0,Transport for London,500.0,au,2000-08-01,1.0,1742.0,male,iHnu7IJKluqarpVRFMCNVQqYLwYCSTKxHH255etHtDI.jpg,0.0,"London, United Kingdom",Planning Engineer,1999-01-01,18.990123000472288
30518.0,47.0,Fletcher Construction,500.0,au,1997-12-01,1.0,1742.0,male,iHnu7IJKluqarpVRFMCNVQqYLwYCSTKxHH255etHtDI.jpg,0.0,"Melbourne, Australia",Site Engineer,1995-01-01,34.99045154931313
30538.0,26.0,HCL Infosystems Ltd.,203.0,au,1993-10-01,1.0,202.0,male,AAMABADGAAwAAQAAAAAAAAoJAAAAJDBiNDI4MGZkLWI5YjktNGQ5Zi1iZjA0LWQ1ZGViNDFmYWE2Nw.jpg,0.0,"New Delhi Area, India",Sales Executive,1990-01-01,44.9783363108072
30539.0,23.0,POSmusic,500.0,au,2017-09-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Melbourne, Australia",Product and Account Manager,2017-02-01,6.965235425778763
30541.0,23.0,ANZ,500.0,au,2016-11-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Melbourne, Australia",Fastrack Innovation Program,2016-07-01,4.041150742315037
30542.0,23.0,Paddl Co. (formerly CareerLounge),500.0,au,2016-09-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Melbourne, Australia",Relationship Manager,2016-05-01,4.041150742315037
30544.0,23.0,Northeastern University,500.0,au,2013-12-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Melbourne, Australia",N.U.in International Student Advisor,2013-07-01,5.0267972648309
30545.0,23.0,Northeastern University,500.0,au,2013-05-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Boston, Massachusetts",Research Assistant,2013-01-01,3.942586090063451
30547.0,23.0,R.O.L.E. Foundation,500.0,au,2012-11-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Nusa Dua, Bali, Indonesia",Social Business Development Coordinator,2012-10-01,1.0185014065997249
30548.0,23.0,"SuperNova Diagnostics, Inc.",500.0,au,2012-08-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Germantown, Maryland",Research Intern,2011-11-01,9.002238238978213
30550.0,23.0,Maryland-National Capital Park and Planning Commission,500.0,au,2010-08-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,Germantown,Manager,2007-04-01,40.017248814144025
30551.0,23.0,EF Education First,500.0,au,2010-06-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,Washington D.C. Metro Area,DC Regional Office Coordinator (Internship),2010-01-01,4.9610874966631755
30553.0,23.0,Everproof,500.0,au,2018-04-01,1.0,1012.0,female,kK7OXOWei2lpMfDkyzdrouAQp1G9Ur28jdQ4KMjAzQo.jpg,0.0,"Melbourne, Australia",Customer Success Officer,2017-09-01,6.965235425778763
30560.0,23.0,MullenLowe Group,477.0,au,2016-02-01,1.0,479.0,male,vmOLgQrZnbbOL38TsV9lJ5yyQP8e-FgxdOXsG-72abs.jpg,1.0,"Jakarta, Indonesia",Industry Analyst Intern,2015-12-01,2.0370028131994498
30562.0,23.0,Artesian (Alternative Investments),477.0,au,2017-02-01,1.0,479.0,male,vmOLgQrZnbbOL38TsV9lJ5yyQP8e-FgxdOXsG-72abs.jpg,1.0,"Sydney, Australia",Junior Data Researcher,2016-11-01,3.0226493357153124
30571.0,40.0,Carbon Market Institute,500.0,au,2014-11-01,1.0,612.0,male,5RVG_xCdbg_Nsrp-Di_JShdOPRMqe0sMwViI0aXAdMo.jpg,0.0,"Melbourne, Australia",General Manager,2010-10-01,49.01948705312224
30572.0,40.0,"Department of State Development, Business and Innovation",500.0,au,2010-10-01,1.0,612.0,male,5RVG_xCdbg_Nsrp-Di_JShdOPRMqe0sMwViI0aXAdMo.jpg,0.0,"Melbourne, Australia",Project Manager - Carbon Market Development,2009-10-01,11.992032690609664
30574.0,40.0,Standard Life Investments,500.0,au,2007-12-01,1.0,612.0,male,5RVG_xCdbg_Nsrp-Di_JShdOPRMqe0sMwViI0aXAdMo.jpg,0.0,"Edinburgh, United Kingdom",Senior Investment Executive,2005-01-01,34.95759666522927
30575.0,40.0,Barclaycard,500.0,au,2005-01-01,1.0,612.0,male,5RVG_xCdbg_Nsrp-Di_JShdOPRMqe0sMwViI0aXAdMo.jpg,0.0,"Glasgow, United Kingdom",Credit Analyst,2003-02-01,22.998418858703463
30601.0,39.0,University of Sydney,500.0,au,2013-02-01,1.0,3756.0,female,8u6M1xuNUJeCbBNBUAtgt2Qu6B-htpuLr_ZyUYlbIgU.jpg,1.0,"Sydney, NSW, 2000",Lecturer & Accredited Practising Dietitian,2010-01-01,37.02745436251258
30613.0,27.0,Coast Specialist Recruitment,500.0,au,2016-03-01,1.0,6581.0,male,YAXxBRkpTasPtqlyQsB8yHMhEjVCV8_EE3OWGZKPNNk.jpg,1.0,Espom,Trainee Consultant,2015-07-01,8.01659171646235
30628.0,24.0,Coles,223.0,au,2017-11-01,1.0,222.0,male,ZscDD0M15i-S0_jPdD6lrZX8IhdNMNZGcrUlnMm5PP8.jpg,1.0,"Reservoir, Victoria, Australia",Team Member,2014-09-01,38.01310088502844
30629.0,24.0,Regal Beloit Corporation,223.0,au,2016-07-01,1.0,222.0,male,ZscDD0M15i-S0_jPdD6lrZX8IhdNMNZGcrUlnMm5PP8.jpg,1.0,"Melbourne, Australia",Research Intern,2016-01-01,5.979588903262901
30640.0,45.0,RMIT University,500.0,au,2005-12-01,1.0,671.0,male,5Bmm-5MGljlrO5hUwesKnj2rCpADgXwt7hlrDwvuh3A.jpg,0.0,"Melbourne, Australia",Lecturer,2005-01-01,10.973531284009939
30646.0,45.0,IBM,500.0,au,2013-02-01,1.0,1666.0,male,7jIN5ide_VsceNYo2lDWInHI_UW1lFQrZDug1MKpMyQ.jpg,0.0,Asia Pacific,Client Technical Security Consultant,2010-01-01,37.02745436251258
30647.0,45.0,IBM,500.0,au,2012-01-01,1.0,1666.0,male,7jIN5ide_VsceNYo2lDWInHI_UW1lFQrZDug1MKpMyQ.jpg,0.0,Australia,Software Development Manager,2010-02-01,22.965563974619602
30649.0,45.0,IBM,500.0,au,2008-01-01,1.0,1666.0,male,7jIN5ide_VsceNYo2lDWInHI_UW1lFQrZDug1MKpMyQ.jpg,0.0,Global,Technical Support Team Lead,2003-01-01,59.99301833713218
30661.0,37.0,People's Choice Credit Union,320.0,au,2013-06-01,1.0,320.0,female,6wCsk2etgTVsFX2DqvhKhSAUXQiXWiZFJ04yqa8OxF4.jpg,0.0,"Adelaide, Australia",Employee and Industrial Relations Adviser,2013-03-01,3.0226493357153124
30662.0,37.0,Lockheed Martin,320.0,au,2012-04-01,1.0,320.0,female,6wCsk2etgTVsFX2DqvhKhSAUXQiXWiZFJ04yqa8OxF4.jpg,0.0,"Adelaide, Australia",HR Business Partner,2011-04-01,12.024887574693526
30671.0,45.0,University of Newcastle,500.0,au,2012-02-01,1.0,1650.0,male,SynOqjTEmtLCxoM3NIJRndZ6F9DVb-0gXVRvgMFUrNc.jpg,0.0,School of Architecture and Built Environment,Guest Lecturer,2010-01-01,25.002566787819053
30673.0,45.0,APP Corporation Pty Ltd,500.0,au,2013-11-01,1.0,1650.0,male,SynOqjTEmtLCxoM3NIJRndZ6F9DVb-0gXVRvgMFUrNc.jpg,0.0,Newcastle NSW,Senior Project Manager,2007-03-01,80.06735251237191
30676.0,40.0,Ottoway Engineering Pty Ltd,500.0,au,2017-02-01,1.0,723.0,male,835luTy36e7iE3eeBTPS19j5hviauFgNiEcnkg6_nKU.jpg,0.0,"Port Pirie, South Australia",Senior Project Manager,2015-11-01,15.047536910408837
30677.0,40.0,Ottoway Engineering Pty Ltd,500.0,au,2015-11-01,1.0,723.0,male,835luTy36e7iE3eeBTPS19j5hviauFgNiEcnkg6_nKU.jpg,0.0,"new Royal Adelaide Hospital, Adelaide",Senior Project Manager,2013-04-01,31.015010575165814
30692.0,40.0,CA Technologies,244.0,au,2013-03-01,1.0,243.0,male,53b4nKFwNZQQ0EXG-Jq8FVLTS5cDzkAc-yu-M3aSUYk.jpg,0.0,"Melbourne, Australia",Senior Software Engineer,2007-01-01,73.95634407277358
30694.0,40.0,CA Technologies,244.0,au,2004-01-01,1.0,243.0,male,53b4nKFwNZQQ0EXG-Jq8FVLTS5cDzkAc-yu-M3aSUYk.jpg,0.0,"Melbourne, Australia",Software Engineer,1999-12-01,49.01948705312224
30695.0,32.0,SEEK,500.0,au,2017-10-01,1.0,2296.0,male,Hcb67sExW_sQm4b_SbQhXqt8tXDYnGAkKpPe3lofeDY.jpg,0.0,"Melbourne, Australia",Data Scientist,2016-10-01,11.992032690609664
30697.0,32.0,Monash University,500.0,au,2013-06-01,1.0,2296.0,male,Hcb67sExW_sQm4b_SbQhXqt8tXDYnGAkKpPe3lofeDY.jpg,0.0,"Melbourne, Australia",Postdoctoral Research Fellow in Data Mining,2010-09-01,32.98630362019754
30698.0,32.0,UNSW,500.0,au,2010-09-01,1.0,2296.0,male,Hcb67sExW_sQm4b_SbQhXqt8tXDYnGAkKpPe3lofeDY.jpg,0.0,"Sydney, Australia",Head Tutor/Lab Demonstrator in Systems and Control,2007-03-01,42.054251627343476
30700.0,32.0,UNSW,500.0,au,2010-06-01,1.0,2296.0,male,Hcb67sExW_sQm4b_SbQhXqt8tXDYnGAkKpPe3lofeDY.jpg,0.0,"Sydney, Australia",Research Assistant in Signal Processing,2009-03-01,15.014682026324977
30715.0,44.0,Your Sales Manager,500.0,au,2018-09-01,1.0,1847.0,male,KE2Wg0xEiqLhhvzr08-Uhlp1Gn82V1SUChnbVQAxJ9g.jpg,0.0,"Sydney, Australia",Key Account Director / Owner ,2017-06-01,15.014682026324977
30718.0,44.0,IBM,500.0,au,2016-08-01,1.0,1847.0,male,KE2Wg0xEiqLhhvzr08-Uhlp1Gn82V1SUChnbVQAxJ9g.jpg,0.0,Sydney,Cloud Sales Specialsit & Business Development Executive,2013-11-01,32.98630362019754
30719.0,44.0,IBM,500.0,au,2013-12-01,1.0,1847.0,male,KE2Wg0xEiqLhhvzr08-Uhlp1Gn82V1SUChnbVQAxJ9g.jpg,0.0,Sydney St Leonards,Senior Sales Specialist Systems and Technology Group,2011-08-01,28.025216123534364
30728.0,40.0,Bankwest,500.0,au,2018-06-01,1.0,641.0,male,iEs0uJxrBIQrf68D2UbYXJg1nsIw6K_2tJ2cYPAodfI.jpg,0.0,"Perth, Australia",Iteration Manager,2016-07-01,22.998418858703463
30751.0,36.0,GALKAL,500.0,au,2013-12-01,1.0,723.0,male,8swDnzIkVNOYKmUY_g5U3cumrJ_Ko7ZHe7Fi6FOG-q0.jpg,0.0,"Sydney, Australia",Account Manager,2012-03-01,21.027125813671738
30752.0,36.0,Nielsen,500.0,au,2010-12-01,1.0,723.0,male,8swDnzIkVNOYKmUY_g5U3cumrJ_Ko7ZHe7Fi6FOG-q0.jpg,0.0,"Sydney, Australia",Research Executive,2009-05-01,19.022977884556152
30754.0,36.0,MetrixLab (formerly MarketTools Research Solutions Inc),500.0,au,2008-07-01,1.0,723.0,male,8swDnzIkVNOYKmUY_g5U3cumrJ_Ko7ZHe7Fi6FOG-q0.jpg,0.0,"London, United Kingdom",Senior Research Executive,2008-03-01,4.008295858231175
30755.0,36.0,Synovate,500.0,au,2008-02-01,1.0,723.0,male,8swDnzIkVNOYKmUY_g5U3cumrJ_Ko7ZHe7Fi6FOG-q0.jpg,0.0,"London, United Kingdom",Research Assistant - Research Executive,2006-09-01,17.018829955440562
30758.0,53.0,Habitat 1,500.0,au,2018-08-01,1.0,5224.0,male,tC35EKQjLWDJUSr_-b8j-2dsz8lPLnyi7NrAmmh4DGg.jpg,0.0,"Perth, Australia",Executive Chairman,2013-03-01,65.01981560196307
30763.0,53.0,YPO,500.0,au,2017-06-01,1.0,5224.0,male,tC35EKQjLWDJUSr_-b8j-2dsz8lPLnyi7NrAmmh4DGg.jpg,0.0,Australia,Regional Board Member,2013-02-01,51.943571736585966
30764.0,53.0,Red Meets Blue Branding,500.0,au,2015-11-01,1.0,5224.0,male,tC35EKQjLWDJUSr_-b8j-2dsz8lPLnyi7NrAmmh4DGg.jpg,0.0,"Subiaco, Western Australia",Director,2012-04-01,43.00704326577548
30766.0,53.0,Finovia Group,500.0,au,2012-06-01,1.0,5224.0,male,tC35EKQjLWDJUSr_-b8j-2dsz8lPLnyi7NrAmmh4DGg.jpg,0.0,"Perth, Australia",Founder & Chief Executive Officer,2006-09-01,68.99525657611039
30767.0,53.0,Western Pacific Group,500.0,au,2006-09-01,1.0,5224.0,male,tC35EKQjLWDJUSr_-b8j-2dsz8lPLnyi7NrAmmh4DGg.jpg,0.0,"Perth, Australia",Chief Executive Officer,2004-03-01,30.029364052649953
30773.0,54.0,ANZ,500.0,au,2016-12-01,1.0,1140.0,male,phl4NM1_UqQK45MrdHg-c5Md8A5ze6EIRu2_eqErn98.jpg,0.0,"Sydney, Australia",Director Institutional Property Group NSW,2012-03-01,57.03607876958459
30775.0,54.0,ANZ,500.0,au,2009-03-01,1.0,1140.0,male,phl4NM1_UqQK45MrdHg-c5Md8A5ze6EIRu2_eqErn98.jpg,0.0,"Sydney, Australia",Director Institutional Property Group,2005-07-01,43.992689788291344
30790.0,32.0,Opaque Media Group,85.0,au,2017-04-01,1.0,85.0,male,W3f7N41h7nUbffW_zhhEwVREVK5gprAgAMzXO4M6Hns.jpg,0.0,"Hawthorn, Victoria, Australia",Engine & Systems Programmer,2013-07-01,45.01119119489107
30791.0,32.0,Maroondah City Council,85.0,au,2013-07-01,1.0,85.0,male,W3f7N41h7nUbffW_zhhEwVREVK5gprAgAMzXO4M6Hns.jpg,0.0,"Croydon, Victoria, Australia",Pool Lifeguard,2011-01-01,29.963654284482228
30793.0,32.0,New Litho,85.0,au,2009-11-01,1.0,85.0,male,W3f7N41h7nUbffW_zhhEwVREVK5gprAgAMzXO4M6Hns.jpg,0.0,"Surrey Hills, Victoria, Australia",Programmer,2008-01-01,22.012772336187602
30794.0,32.0,YMCA Victoria,85.0,au,2008-01-01,1.0,85.0,male,W3f7N41h7nUbffW_zhhEwVREVK5gprAgAMzXO4M6Hns.jpg,0.0,"Kilsyth, Victoria, Australia",Pool Lifeguard,2006-01-01,23.984065381219327
30796.0,32.0,YMCA Victoria,85.0,au,2008-01-01,1.0,85.0,male,W3f7N41h7nUbffW_zhhEwVREVK5gprAgAMzXO4M6Hns.jpg,0.0,"Kilsyth, Victoria, Australia",Swimming Instructor,2005-11-01,25.988213310334913
30808.0,31.0,Indraprastha Apollo Hospitals New DELHI,56.0,au,2007-10-01,1.0,56.0,female,AAEAAQAAAAAAAAqnAAAAJGExMDk3NDcyLWJkZjMtNDk5MC1iMzFiLWE2ZjFhYzZiYjY2MQ.jpg,1.0,"New Delhi Area, India",Lab Technician,2007-02-01,7.950881948294626
30812.0,38.0,ThoughtWorks,500.0,au,2012-12-01,1.0,796.0,male,41170605-17d7-4350-bddf-300ed51b8b2a-3.jpg,1.0,China,"Test Practice Lead, Senior Consultant",2011-12-01,12.024887574693526
30814.0,38.0,Sybase,500.0,au,2011-01-01,1.0,796.0,male,41170605-17d7-4350-bddf-300ed51b8b2a-3.jpg,1.0,China,Senior Software Engineer,2010-01-01,11.992032690609664
30815.0,38.0,Sybase,500.0,au,2008-12-01,1.0,796.0,male,41170605-17d7-4350-bddf-300ed51b8b2a-3.jpg,1.0,China,Software Eng - QA,2007-04-01,20.041479291155877
30817.0,44.0,LinkedIn,500.0,au,2015-12-01,1.0,4550.0,male,bG81N3V-jBNwytsRUFCEhtqPlKulY3Fq-gbtie3ztLw.jpg,1.0,"Sydney, Australia",Account Director - Marketing Solutions,2012-07-01,41.00289533665989
30818.0,44.0,Google,500.0,au,2012-07-01,1.0,4550.0,male,bG81N3V-jBNwytsRUFCEhtqPlKulY3Fq-gbtie3ztLw.jpg,1.0,"Sydney, Australia",National Sales Manager - Travel & Tourism,2011-07-01,12.024887574693526
30820.0,44.0,Google,500.0,au,2010-04-01,1.0,4550.0,male,bG81N3V-jBNwytsRUFCEhtqPlKulY3Fq-gbtie3ztLw.jpg,1.0,Sydney Australia,Senior Account Manager - Financial Services,2008-07-01,20.994270929587877
30821.0,44.0,Google,500.0,au,2008-06-01,1.0,4550.0,male,bG81N3V-jBNwytsRUFCEhtqPlKulY3Fq-gbtie3ztLw.jpg,1.0,Singapore,Senior Account Manager,2006-12-01,18.004476477956427
30823.0,44.0,Telstra,500.0,au,2004-07-01,1.0,4550.0,male,bG81N3V-jBNwytsRUFCEhtqPlKulY3Fq-gbtie3ztLw.jpg,1.0,Sydney Australia,Sales Director,2002-10-01,20.994270929587877
30824.0,44.0,Telstra,500.0,au,2002-09-01,1.0,4550.0,male,bG81N3V-jBNwytsRUFCEhtqPlKulY3Fq-gbtie3ztLw.jpg,1.0,Sydney Australia,Strategy Executive,2000-10-01,22.998418858703463
30847.0,53.0,Queensland Rail,210.0,au,2016-04-01,0.0,208.0,male,OXF0t4wYbtPm4OSdJB6eIZPM9mu3bTOk5p0c3cwb_TI.jpg,0.0,"Brisbane, Australia",Business Analyst,2015-10-01,6.012443787346763
30848.0,53.0,Civil Aviation Safety Authority,210.0,au,2015-10-01,0.0,208.0,male,OXF0t4wYbtPm4OSdJB6eIZPM9mu3bTOk5p0c3cwb_TI.jpg,0.0,"Brisbane, Australia",Business Analyst,2014-10-01,11.992032690609664
30850.0,53.0,Virgin Australia,210.0,au,2013-02-01,0.0,208.0,male,OXF0t4wYbtPm4OSdJB6eIZPM9mu3bTOk5p0c3cwb_TI.jpg,0.0,"Brisbane, Australia",Project Manager,2012-09-01,5.0267972648309
30851.0,53.0,BHP,210.0,au,2012-08-01,0.0,208.0,male,OXF0t4wYbtPm4OSdJB6eIZPM9mu3bTOk5p0c3cwb_TI.jpg,0.0,"Brisbane, Australia",Technical Writer,2011-06-01,14.029035503809114
30865.0,41.0,Australian Communications and Media Authority (ACMA),210.0,au,2014-11-01,1.0,211.0,female,pR14updYO9uv-CIcBHZNq_nrV3q-KWbXH7nGbRPDitw.jpg,0.0,"Canberra Area, Australia","Manager, Spectrum Licensing Policy",2011-02-01,44.9783363108072
30872.0,24.0,ANZ,180.0,au,2018-08-01,1.0,180.0,male,2d7RwCQuZy9ePHuF7jsL2rJALftl8mLSUdI_YZAYOwY.jpg,0.0,"Sydney, Australia",Data Statistics Analyst/ Complex Solutions Consultant,2017-04-01,16.000328548840837
30875.0,24.0,IKEA Group,180.0,au,2015-11-01,1.0,180.0,male,2d7RwCQuZy9ePHuF7jsL2rJALftl8mLSUdI_YZAYOwY.jpg,0.0,Rhodes,Customer Relations Co-worker,2014-12-01,11.006386168093801
